sku,name,brand,category,price,stockQty,shortDesc,datasheetUrl,specs
"06DKPS4","LINE FILTER 250VAC 6A CHASS MNT","Delta Electronics","Cables & Connectors","27.01","0","LINE FILTER 250VAC 6A CHASS MNT","https://filecenter.deltaww.com/Products/download/04/0406/iec_inlet_filter/DKP.pdf","{""Filter Type"":""Single Phase"",""Configuration"":""Single Stage"",""Voltage - Rated DC"":""-"",""Voltage - Rated AC"":""250V"",""Current"":""6 A"",""Frequency - Operating"":""50/60Hz"",""Applications"":""General Purpose"",""Approval Agency"":""cURus, ENEC"",""Operating Temperature"":""-"",""Mounting Type"":""Chassis Mount"",""Termination Style"":""Terminal Block"",""Inductance"":""4mH"",""Series"":""-""}"
"10DKPS4","LINE FILTER 250VAC 10A CHASS MNT","Delta Electronics","Cables & Connectors","27.14","0","LINE FILTER 250VAC 10A CHASS MNT","https://filecenter.deltaww.com/Products/download/04/0406/iec_inlet_filter/DKP.pdf","{""Filter Type"":""Single Phase"",""Configuration"":""Single Stage"",""Voltage - Rated DC"":""-"",""Voltage - Rated AC"":""250V"",""Current"":""10 A"",""Frequency - Operating"":""50/60Hz"",""Applications"":""General Purpose"",""Approval Agency"":""cURus, ENEC"",""Operating Temperature"":""-"",""Mounting Type"":""Chassis Mount"",""Termination Style"":""Terminal Block"",""Inductance"":""1.7mH"",""Series"":""-""}"
"30DKPS4","LINE FILTER 250VAC 30A CHASS MNT","Delta Electronics","Cables & Connectors","27.3","0","LINE FILTER 250VAC 30A CHASS MNT","https://filecenter.deltaww.com/Products/download/04/0406/iec_inlet_filter/DKP.pdf","{""Filter Type"":""Single Phase"",""Configuration"":""Single Stage"",""Voltage - Rated DC"":""-"",""Voltage - Rated AC"":""250V"",""Current"":""30 A"",""Frequency - Operating"":""50/60Hz"",""Applications"":""General Purpose"",""Approval Agency"":""cURus, ENEC"",""Operating Temperature"":""-"",""Mounting Type"":""Chassis Mount"",""Termination Style"":""Terminal Block"",""Inductance"":""120µH"",""Series"":""-""}"
"06DRPS4","LINE FILTER 250VAC 6A CHASS MNT","Delta Electronics","Cables & Connectors","30.94","0","LINE FILTER 250VAC 6A CHASS MNT","https://filecenter.deltaww.com/Products/download/04/0406/iec_inlet_filter/DRP.pdf","{""Filter Type"":""Single Phase"",""Configuration"":""Two Stage"",""Voltage - Rated DC"":""-"",""Voltage - Rated AC"":""250V"",""Current"":""6 A"",""Frequency - Operating"":""50/60Hz"",""Applications"":""General Purpose"",""Approval Agency"":""cURus, ENEC"",""Operating Temperature"":""-"",""Mounting Type"":""Chassis Mount"",""Termination Style"":""Terminal Block"",""Inductance"":""4mH"",""Series"":""DRP""}"
"10DRPS4","LINE FILTER 250VAC 10A CHASS MNT","Delta Electronics","Cables & Connectors","31.24","0","LINE FILTER 250VAC 10A CHASS MNT","https://filecenter.deltaww.com/Products/download/04/0406/iec_inlet_filter/DRP.pdf","{""Filter Type"":""Single Phase"",""Configuration"":""Two Stage"",""Voltage - Rated DC"":""-"",""Voltage - Rated AC"":""250V"",""Current"":""10 A"",""Frequency - Operating"":""50/60Hz"",""Applications"":""General Purpose"",""Approval Agency"":""cURus, ENEC"",""Operating Temperature"":""-"",""Mounting Type"":""Chassis Mount"",""Termination Style"":""Terminal Block"",""Inductance"":""1.7mH"",""Series"":""DRP""}"
"30DKPS4E","LINE FILTER 250VAC 30A CHASS MNT","Delta Electronics","Cables & Connectors","34.28","0","LINE FILTER 250VAC 30A CHASS MNT","https://filecenter.deltaww.com/Products/download/04/0406/iec_inlet_filter/DKP.pdf","{""Filter Type"":""Single Phase"",""Configuration"":""Single Stage"",""Voltage - Rated DC"":""-"",""Voltage - Rated AC"":""250V"",""Current"":""30 A"",""Frequency - Operating"":""50/60Hz"",""Applications"":""General Purpose"",""Approval Agency"":""cURus, ENEC"",""Operating Temperature"":""-"",""Mounting Type"":""Chassis Mount"",""Termination Style"":""Terminal Block"",""Inductance"":""600µH"",""Series"":""-""}"
"30DKPS4E(D)","LINE FILTER 250VAC 30A CHASS MNT","Delta Electronics","Cables & Connectors","39.07","0","LINE FILTER 250VAC 30A CHASS MNT","https://filecenter.deltaww.com/Products/download/04/0406/iec_inlet_filter/DKP.pdf","{""Filter Type"":""Single Phase"",""Configuration"":""Single Stage"",""Voltage - Rated DC"":""-"",""Voltage - Rated AC"":""250V"",""Current"":""30 A"",""Frequency - Operating"":""50/60Hz"",""Applications"":""General Purpose"",""Approval Agency"":""cURus, ENEC"",""Operating Temperature"":""-"",""Mounting Type"":""Chassis Mount"",""Termination Style"":""Terminal Block"",""Inductance"":""600µH"",""Series"":""-""}"
"30DRPS4E","LINE FILTER 250VAC 30A CHASS MNT","Delta Electronics","Cables & Connectors","42.75","0","LINE FILTER 250VAC 30A CHASS MNT","https://filecenter.deltaww.com/Products/download/04/0406/iec_inlet_filter/DRP.pdf","{""Filter Type"":""Single Phase"",""Configuration"":""Two Stage"",""Voltage - Rated DC"":""-"",""Voltage - Rated AC"":""250V"",""Current"":""30 A"",""Frequency - Operating"":""50/60Hz"",""Applications"":""General Purpose"",""Approval Agency"":""cURus, ENEC"",""Operating Temperature"":""-"",""Mounting Type"":""Chassis Mount"",""Termination Style"":""Terminal Block"",""Inductance"":""600µH"",""Series"":""DRP""}"
"30TDVST2","LINE FILTER 480VAC 30A CHASS MNT","Delta Electronics","Cables & Connectors","0","0","LINE FILTER 480VAC 30A CHASS MNT","https://filecenter.deltaww.com/Products/download/04/0406/three_phase/TDV.pdf","{""Filter Type"":""Three Phase (Delta)"",""Configuration"":""Single Stage"",""Voltage - Rated DC"":""-"",""Voltage - Rated AC"":""480V"",""Current"":""30 A"",""Frequency - Operating"":""50/60Hz"",""Applications"":""General Purpose"",""Approval Agency"":""cURus, ENEC, SEMKO"",""Operating Temperature"":""-25°C ~ 100°C"",""Mounting Type"":""Chassis Mount"",""Termination Style"":""Terminal Block"",""Inductance"":""1mH"",""Series"":""TDV"",""Pack Size"":""10""}"
"55TDVST2","LINE FILTER 480VAC 55A CHASS MNT","Delta Electronics","Cables & Connectors","151.22","0","LINE FILTER 480VAC 55A CHASS MNT","https://filecenter.deltaww.com/Products/download/04/0406/three_phase/TDV.pdf","{""Filter Type"":""Three Phase (Delta)"",""Configuration"":""Single Stage"",""Voltage - Rated DC"":""-"",""Voltage - Rated AC"":""480V"",""Current"":""55 A"",""Frequency - Operating"":""50/60Hz"",""Applications"":""General Purpose"",""Approval Agency"":""cURus, ENEC, SEMKO"",""Operating Temperature"":""-25°C ~ 100°C"",""Mounting Type"":""Chassis Mount"",""Termination Style"":""Terminal Block"",""Inductance"":""600µH"",""Series"":""TDV"",""Pack Size"":""800""}"
"GTB036PUD25R","FAN BLWR CENT 360X251MM 230VAC","Delta Electronics","Cables & Connectors","830.36","0","FAN BLWR CENT 360X251MM 230VAC","https://www.delta-fan.com/Download/HPAM-EC-fans/Spec/GTB036PUD25R.pdf","{""Voltage - Rated"":""400VAC"",""Size / Dimension"":""Round - 360.2mm Dia"",""Width"":""250.8mm"",""Air Flow"":""3054.0 CFM (85.51m³/min)"",""Static Pressure"":""3.330 in H2O (829.5 Pa)"",""Bearing Type"":""Ball"",""Fan Type"":""Motorized Impellers"",""Features"":""PWM Control, Speed Sensor (Tach)"",""Noise"":""80.0dB(A)"",""Power (Watts)"":""648W"",""RPM"":""2200 RPM"",""Termination"":""Terminal Block"",""Ingress Protection"":""IP54 - Dust Protected, Water Resistant"",""Operating Temperature"":""-13 ~ 140°F (-25 ~ 60°C)"",""Approval Agency"":""cUL, TUV, UL"",""Weight"":""23 lbs (10.4 kg)"",""Series"":""GTB"",""Pack Size"":""12""}"
"GTB040PUD26R","FAN BLWR CENT 404X257MM 400VAC","Delta Electronics","Cables & Connectors","850.39","0","FAN BLWR CENT 404X257MM 400VAC","https://www.delta-fan.com/Download/HPAM-EC-fans/Spec/GTB040PUD26R.pdf","{""Voltage - Rated"":""400VAC"",""Size / Dimension"":""Round - 404mm Dia"",""Width"":""256.6mm"",""Air Flow"":""3532.0 CFM (98.90m³/min)"",""Static Pressure"":""3.031 in H2O (755.0 Pa)"",""Bearing Type"":""Ball"",""Fan Type"":""Motorized Impellers"",""Features"":""PWM Control, Speed Sensor (Tach)"",""Noise"":""79.0dB(A)"",""Power (Watts)"":""640W"",""RPM"":""1850 RPM"",""Termination"":""Terminal Block"",""Ingress Protection"":""IP54 - Dust Protected, Water Resistant"",""Operating Temperature"":""-13 ~ 140°F (-25 ~ 60°C)"",""Approval Agency"":""cUL, TUV, UL"",""Weight"":""23 lbs (10.4 kg)"",""Series"":""GTB"",""Pack Size"":""12""}"
"GTB040PUD27R","FAN BLWR CENT 404X271MM 400VAC","Delta Electronics","Cables & Connectors","850.39","0","FAN BLWR CENT 404X271MM 400VAC","https://www.delta-fan.com/Download/HPAM-EC-fans/Spec/GTB040PUD27R.pdf","{""Voltage - Rated"":""400VAC"",""Size / Dimension"":""Round - 404mm Dia"",""Width"":""270.0mm"",""Air Flow"":""3102.0 CFM (86.86m³/min)"",""Static Pressure"":""3.339 in H2O (831.7 Pa)"",""Bearing Type"":""Ball"",""Fan Type"":""Motorized Impellers"",""Features"":""PWM Control, Speed Sensor (Tach)"",""Noise"":""81.0dB"",""Power (Watts)"":""690W"",""RPM"":""2140 RPM"",""Termination"":""Terminal Block"",""Ingress Protection"":""IP54 - Dust Protected, Water Resistant"",""Operating Temperature"":""-13 ~ 140°F (-25 ~ 60°C)"",""Approval Agency"":""cUL, TUV, UL"",""Weight"":""23 lbs (10.4 kg)"",""Series"":""GTB"",""Pack Size"":""12""}"
"GTB036PUD25R N1","FAN BLWR CENT 360X251MM 230VAC","Delta Electronics","Cables & Connectors","873.38","0","FAN BLWR CENT 360X251MM 230VAC","https://www.delta-fan.com/Download/HPAM-EC-fans/Spec/GTB036PUD25R_N1.pdf","{""Voltage - Rated"":""400VAC"",""Size / Dimension"":""Round - 360.2mm Dia"",""Width"":""250.8mm"",""Air Flow"":""3054.0 CFM (85.51m³/min)"",""Static Pressure"":""3.330 in H2O (829.5 Pa)"",""Bearing Type"":""Ball"",""Fan Type"":""Motorized Impellers"",""Features"":""PWM Control, Speed Sensor (Tach)"",""Noise"":""80.0dB(A)"",""Power (Watts)"":""648W"",""RPM"":""2200 RPM"",""Termination"":""Terminal Block"",""Ingress Protection"":""IP54 - Dust Protected, Water Resistant"",""Operating Temperature"":""-13 ~ 140°F (-25 ~ 60°C)"",""Approval Agency"":""cUL, TUV, UL"",""Weight"":""23 lbs (10.4 kg)"",""Series"":""GTB"",""Pack Size"":""12""}"
"GTB040PUD26R N1","FAN BLWR CENT 404X257MM 400VAC","Delta Electronics","Cables & Connectors","894.43","0","FAN BLWR CENT 404X257MM 400VAC","https://www.delta-fan.com/Download/HPAM-EC-fans/Spec/GTB040PUD26R-N1.pdf","{""Voltage - Rated"":""400VAC"",""Size / Dimension"":""Round - 404mm Dia"",""Width"":""227.3mm"",""Air Flow"":""3532.0 CFM (98.90m³/min)"",""Static Pressure"":""2.050 in H2O (510.6 Pa)"",""Bearing Type"":""Ball"",""Fan Type"":""Motorized Impellers"",""Features"":""PWM Control, Speed Sensor (Tach)"",""Noise"":""79.0dB(A)"",""Power (Watts)"":""640W"",""RPM"":""1850 RPM"",""Termination"":""Terminal Block"",""Ingress Protection"":""IP54 - Dust Protected, Water Resistant"",""Operating Temperature"":""-13 ~ 140°F (-25 ~ 60°C)"",""Approval Agency"":""cUL, TUV, UL"",""Weight"":""26 lbs (11.8 kg)"",""Series"":""GTB"",""Pack Size"":""12""}"
"GTB040PUD27R N1","FAN BLWR CENT 404X271MM 400VAC","Delta Electronics","Cables & Connectors","898.78","0","FAN BLWR CENT 404X271MM 400VAC","https://www.delta-fan.com/Download/HPAM-EC-fans/Spec/GTB040PUD27R_N1.pdf","{""Voltage - Rated"":""400VAC"",""Size / Dimension"":""Round - 405mm Dia"",""Width"":""270.7mm"",""Air Flow"":""3102.0 CFM (86.86m³/min)"",""Static Pressure"":""3.339 in H2O (831.7 Pa)"",""Bearing Type"":""Ball"",""Fan Type"":""Motorized Impellers"",""Features"":""PWM Control, Speed Sensor (Tach)"",""Noise"":""81.0dB"",""Power (Watts)"":""690W"",""RPM"":""2140 RPM"",""Termination"":""Terminal Block"",""Ingress Protection"":""IP54 - Dust Protected, Water Resistant"",""Operating Temperature"":""-13 ~ 140°F (-25 ~ 60°C)"",""Approval Agency"":""cUL, TUV, UL"",""Weight"":""25 lbs (11.3 kg)"",""Series"":""GTB"",""Pack Size"":""12""}"
"30DRPS4","LINE FILTER 250VAC 30A CHASS MNT","Delta Electronics","Cables & Connectors","0","0","LINE FILTER 250VAC 30A CHASS MNT","https://filecenter.deltaww.com/Products/download/04/0406/iec_inlet_filter/DRP.pdf","{""Filter Type"":""Single Phase"",""Configuration"":""Two Stage"",""Voltage - Rated DC"":""-"",""Voltage - Rated AC"":""250V"",""Current"":""30 A"",""Frequency - Operating"":""50/60Hz"",""Applications"":""General Purpose"",""Approval Agency"":""cURus, ENEC"",""Operating Temperature"":""-"",""Mounting Type"":""Chassis Mount"",""Termination Style"":""Terminal Block"",""Inductance"":""120µH"",""Series"":""DRP""}"
"ASB0305HP-00","FAN AXL 30X6.9MM 5VDC RECT CONN","Delta Electronics","Cables & Connectors","10","0","FAN AXL 30X6.9MM 5VDC RECT CONN","https://www.delta-fan.com/Download/Spec/ASB0305HP-00.pdf","{""Voltage - Rated"":""5VDC"",""Size / Dimension"":""Square - 30mm L x 30mm H"",""Width"":""6.90mm"",""Air Flow"":""5.1 CFM (0.143m³/min)"",""Static Pressure"":""0.156 in H2O (38.8 Pa)"",""Bearing Type"":""Superflo"",""Fan Type"":""Tubeaxial"",""Features"":""Locked Rotor Protection, PWM Control, Speed Sensor (Tach)"",""Noise"":""29.0dB(A)"",""Power (Watts)"":""1 W"",""RPM"":""9500 RPM"",""Termination"":""4 Position Rectangular Connector"",""Ingress Protection"":""-"",""Operating Temperature"":""14 ~ 158°F (-10 ~ 70°C)"",""Approval Agency"":""cURus, TUV"",""Weight"":""0.01 lb (4.54 g)"",""Series"":""ASB - Miniature""}"
"AUB0912VH-CX09","FAN AXIAL 92X25.4MM 12VDC","Delta Electronics","Temperature Controllers","11.05","0","FAN AXIAL 92X25.4MM 12VDC","https://www.delta-fan.com/Download/Spec/AUB0912VH-CX09.pdf","{""Voltage - Rated"":""12VDC"",""Size / Dimension"":""Square - 92mm L x 92mm H"",""Width"":""25.40mm"",""Air Flow"":""67.8 CFM (1.90m³/min)"",""Static Pressure"":""0.302 in H2O (75.2 Pa)"",""Bearing Type"":""Superflo"",""Fan Type"":""Tubeaxial"",""Features"":""Locked Rotor Protection, PWM Control, Speed Sensor (Tach)"",""Noise"":""45.0dB(A)"",""Power (Watts)"":""4.56 W"",""RPM"":""3800 RPM"",""Termination"":""4 Wire Leads"",""Ingress Protection"":""-"",""Operating Temperature"":""14 ~ 140°F (-10 ~ 60°C)"",""Approval Agency"":""CE, CSA, UL, VDE"",""Weight"":""0.219 lb (99.34 g)"",""Series"":""AUB""}"
"AUC0512DB-AF00","FAN AXIAL 50X15MM 12VDC WIRE","Delta Electronics","Temperature Controllers","11.33","0","FAN AXIAL 50X15MM 12VDC WIRE","https://www.delta-fan.com/Download/Spec/AUC0512DB-AF00.pdf","{""Voltage - Rated"":""12VDC"",""Size / Dimension"":""Square - 50mm L x 50mm H"",""Width"":""15.00mm"",""Air Flow"":""20.2 CFM (0.566m³/min)"",""Static Pressure"":""0.299 in H2O (74.5 Pa)"",""Bearing Type"":""Superflo"",""Fan Type"":""Tubeaxial"",""Features"":""Locked Rotor Protection, PWM Control, Speed Sensor (Tach)"",""Noise"":""38.5dB(A)"",""Power (Watts)"":""2.16 W"",""RPM"":""7400 RPM"",""Termination"":""4 Wire Leads"",""Ingress Protection"":""-"",""Operating Temperature"":""14 ~ 140°F (-10 ~ 60°C)"",""Approval Agency"":""CE, CSA, UL, VDE"",""Weight"":""0.045 lb (20.41 g)"",""Series"":""-""}"
"KFB0612HAFDB","FAN IMP MTR FRAMEL 60X12MM 12VDC","Delta Electronics","Temperature Controllers","11.69","0","FAN IMP MTR FRAMEL 60X12MM 12VDC","https://www.delta-fan.com/Download/Spec/KFB0612HAFDB.pdf","{""Voltage - Rated"":""12VDC"",""Size / Dimension"":""Round - 60mm Dia"",""Width"":""12.00mm"",""Air Flow"":""9.2 CFM (0.258m³/min)"",""Static Pressure"":""0.634 in H2O (157.9 Pa)"",""Bearing Type"":""Ball"",""Fan Type"":""Motorized Impellers, Frameless"",""Features"":""Locked Rotor Protection, PWM Control, Speed Sensor (Tach)"",""Noise"":""36.7dB(A)"",""Power (Watts)"":""1.8 W"",""RPM"":""3300 RPM"",""Termination"":""4 Wire Leads"",""Ingress Protection"":""IP55 - Dust Protected, Water Resistant"",""Operating Temperature"":""-4 ~ 212°F (-20 ~ 100°C)"",""Approval Agency"":""CE, cURus, TUV"",""Weight"":""0.061 lb (27.67 g)"",""Series"":""KFB - Frameless""}"
"AUB0912HJ-00","AXIAL 92X25 12V PWM","Delta Electronics","Temperature Controllers","12.56","0","AXIAL 92X25 12V PWM","https://www.delta-fan.com/Download/Spec/AUB0912HJ-00.pdf","{""Voltage - Rated"":""12VDC"",""Size / Dimension"":""Square - 92mm L x 92mm H"",""Width"":""25.00mm"",""Air Flow"":""69.0 CFM (1.93m³/min)"",""Static Pressure"":""0.407 in H2O (101.4 Pa)"",""Bearing Type"":""Sleeve"",""Fan Type"":""Tubeaxial"",""Features"":""Locked Rotor Protection, PWM Control, Speed Sensor (Tach)"",""Noise"":""45.0dB(A)"",""Power (Watts)"":""4.2 W"",""RPM"":""4600 RPM"",""Termination"":""4 Wire Leads"",""Ingress Protection"":""-"",""Operating Temperature"":""14 ~ 185°F (-10 ~ 85°C)"",""Approval Agency"":""CE, cURus, TUV"",""Weight"":""-"",""Series"":""AUB""}"
"AFB0412SHB-SP04","FAN AXIAL 40X15MM 12VDC WIRE","Delta Electronics","Temperature Controllers","14.57","0","FAN AXIAL 40X15MM 12VDC WIRE","https://www.delta-fan.com/Download/Spec/AFB0412SHB-SP04.pdf","{""Voltage - Rated"":""12VDC"",""Size / Dimension"":""Square - 40mm L x 40mm H"",""Width"":""15.00mm"",""Air Flow"":""14.8 CFM (0.414m³/min)"",""Static Pressure"":""0.601 in H2O (149.7 Pa)"",""Bearing Type"":""Ball"",""Fan Type"":""Tubeaxial"",""Features"":""Locked Rotor Protection, PWM Control, Speed Sensor (Tach)"",""Noise"":""41.5dB(A)"",""Power (Watts)"":""1.92 W"",""RPM"":""11000 RPM"",""Termination"":""4 Wire Leads"",""Ingress Protection"":""-"",""Operating Temperature"":""14 ~ 158°F (-10 ~ 70°C)"",""Approval Agency"":""CE, CSA, UL, VDE"",""Weight"":""0.057 lb (25.85 g)"",""Series"":""AFB""}"
"BFB04512HHA-DV52","FAN BLOWER 45X10.3MM 12VDC WIRE","Delta Electronics","Temperature Controllers","15.37","0","FAN BLOWER 45X10.3MM 12VDC WIRE","https://www.delta-fan.com/Download/Spec/BFB04512HHA-DV52.pdf","{""Voltage - Rated"":""12VDC"",""Size / Dimension"":""Square - 45mm L x 45mm H"",""Width"":""10.30mm"",""Air Flow"":""3.6 CFM (0.101m³/min)"",""Static Pressure"":""0.598 in H2O (149.0 Pa)"",""Bearing Type"":""Ball"",""Fan Type"":""Blower"",""Features"":""Locked Rotor Protection, PWM Control, Speed Sensor (Tach)"",""Noise"":""36.0dB(A)"",""Power (Watts)"":""1.68 W"",""RPM"":""6100 RPM"",""Termination"":""4 Wire Leads"",""Ingress Protection"":""-"",""Operating Temperature"":""14 ~ 158°F (-10 ~ 70°C)"",""Approval Agency"":""CE, CSA, UL, VDE"",""Weight"":""0.04 lb (18.14 g)"",""Series"":""BFB""}"
"AFC0712DD-TP10","FAN AXIAL 70X20MM 12VDC WIRE","Delta Electronics","Temperature Controllers","15.48","0","FAN AXIAL 70X20MM 12VDC WIRE","https://www.delta-fan.com/Download/Spec/AFC0712DD-TP10.pdf","{""Voltage - Rated"":""12VDC"",""Size / Dimension"":""Square - 70mm L x 70mm H"",""Width"":""20.00mm"",""Air Flow"":""46.9 CFM (1.31m³/min)"",""Static Pressure"":""0.285 in H2O (71.0 Pa)"",""Bearing Type"":""Ball"",""Fan Type"":""Tubeaxial"",""Features"":""Locked Rotor Protection, PWM Control, Speed Sensor (Tach)"",""Noise"":""44.3dB(A)"",""Power (Watts)"":""4.2 W"",""RPM"":""5000 RPM"",""Termination"":""4 Wire Leads"",""Ingress Protection"":""-"",""Operating Temperature"":""14 ~ 140°F (-10 ~ 60°C)"",""Approval Agency"":""CE, TUV, UL"",""Weight"":""0.154 lb (69.85 g)"",""Series"":""AFC""}"
"EFB0412VHD-SP05","FAN AXIAL 40X20MM 12VDC WIRE","Delta Electronics","Temperature Controllers","15.64","0","FAN AXIAL 40X20MM 12VDC WIRE","https://www.delta-fan.com/Download/Spec/EFB0412VHD-SP05.pdf","{""Voltage - Rated"":""12VDC"",""Size / Dimension"":""Square - 40mm L x 40mm H"",""Width"":""20.00mm"",""Air Flow"":""10.1 CFM (0.283m³/min)"",""Static Pressure"":""0.416 in H2O (103.6 Pa)"",""Bearing Type"":""Ball"",""Fan Type"":""Tubeaxial"",""Features"":""Locked Rotor Protection, PWM Control, Speed Sensor (Tach)"",""Noise"":""32.5dB(A)"",""Power (Watts)"":""1.44 W"",""RPM"":""9000 RPM"",""Termination"":""4 Wire Leads"",""Ingress Protection"":""-"",""Operating Temperature"":""14 ~ 158°F (-10 ~ 70°C)"",""Approval Agency"":""CE, CSA, UL, VDE"",""Weight"":""0.073 lb (33.11 g)"",""Series"":""EFB""}"
"THA0412AD","FAN AXIAL 40X20MM 12VDC WIRE","Delta Electronics","Temperature Controllers","16.56","0","FAN AXIAL 40X20MM 12VDC WIRE","https://www.delta-fan.com/Download/Spec/THA0412AD.pdf","{""Voltage - Rated"":""12VDC"",""Size / Dimension"":""Square - 40mm L x 40mm H"",""Width"":""20.00mm"",""Air Flow"":""20.6 CFM (0.577m³/min)"",""Static Pressure"":""1.385 in H2O (345.0 Pa)"",""Bearing Type"":""Ball"",""Fan Type"":""Tubeaxial"",""Features"":""Locked Rotor Protection, PWM Control, Speed Sensor (Tach)"",""Noise"":""52.0dB(A)"",""Power (Watts)"":""5.16 W"",""RPM"":""15600 RPM"",""Termination"":""4 Wire Leads"",""Ingress Protection"":""-"",""Operating Temperature"":""14 ~ 158°F (-10 ~ 70°C)"",""Approval Agency"":""CE, cURus, TUV"",""Weight"":""0.057 lb (25.85 g)"",""Series"":""THA""}"
